gene	splice_event	avg_dpsi	stdev_dpsi	freq	coord	str	flip
ITGAE	ITGAE_3723288-3723383	-0.336166666666667	0.150060543337237	6		chr17:3723288-3723383	-	0
ZMYND15	ZMYND15_4743991-4744107	-0.433	5.88784672006416e-17	9		chr17:4743991-4744107	+	0
CCNDBP1	CCNDBP1_43194081-43194137	-0.267166666666667	0.0643845219495079	6		chr15:43194081-43194137	+	0
PIGT	PIGT_45419504-45419590	-0.57025	0.174371968312953	4		chr20:45419504-45419590	+	0
PARPBP	PARPBP_102150264-102150371	-0.2845	0.0261629509039022	2		chr12:102150264-102150371	+	0
SPATS2	SPATS2_49512862-49512905	-0.217	0.0127279220613579	2		chr12:49512862-49512905	+	0
GPR83	GPR83_94396399-94396524	-0.366	6.08094194448812e-17	6		chr11:94396399-94396524	-	0
ZSWIM7	ZSWIM7_15990865-15991104	-0.48725	0.154022455072845	4		chr17:15990865-15991104	-	0
VGLL4	VGLL4_11693045-11693163	-0.295	0.0876812408671319	2		chr3:11693045-11693163	-	0
PDE4DIP	PDE4DIP_148866414-148866505	-0.35	0	2		chr1:148866414-148866505	+	0
PDE4DIP	PDE4DIP_148866414-148866532	-0.3575	0.0247487373415291	2		chr1:148866414-148866532	+	0
SDHAF2	SDHAF2_61437625-61437848	-0.286	0	2		chr11:61437625-61437848	+	0
MTERF4	MTERF4_241097243-241097427	-0.286	0	4		chr2:241097243-241097427	-	0
NAB1	NAB1_190655977-190656159	-0.472333333333333	0.173739268253706	3		chr2:190655977-190656159	+	0
TTC28-AS1	TTC28-AS1_27940020-27940171	-0.567333333333333	0.386069078447541	3		chr22:27940020-27940171	+	1
LDB2	LDB2_16505840-16505982	-0.4118	0.053737324086709	5		chr4:16505840-16505982	-	0
CENPL	CENPL_173806439-173806576	-0.7455	0.204082499658022	4		chr1:173806439-173806576	-	0
HNRNPM	HNRNPM_8473664-8473708	-0.207	0.00989949493661165	2		chr19:8473664-8473708	+	0
HAND2-AS1	HAND2-AS1_173533913-173534122	-0.5685	0.0799030662740799	2		chr4:173533913-173534122	+	0
FGGY	FGGY_59316146-59316329	-0.437	0.0424264068711929	2		chr1:59316146-59316329	+	0
NDUFAF6	NDUFAF6_95040706-95040927	-0.231888888888889	0.0347147102985335	9		chr8:95040706-95040927	+	0
SOX2-OT	SOX2-OT_181825604-181825744	-0.755	0.115965512114594	2		chr3:181825604-181825744	+	1
CADPS	CADPS_62498146-62498154	-0.3095	0.0615182899632296	2		chr3:62498146-62498154	-	0
IFT80	IFT80_160394153-160394310	-0.2195	0.00353553390593274	2		chr3:160394153-160394310	-	0
SRRM1	SRRM1_24648024-24648166	-0.437	0.0995138181359755	3		chr1:24648024-24648166	+	0
POLR2J3	POLR2J3_102543525-102543661	-0.6254	0.268854607548392	5		chr7:102543525-102543661	-	0
MAP4	MAP4_48013475-48013517	-0.343666666666667	0.0270985854489369	3		chr3:48013475-48013517	-	0
PCBP1-AS1	PCBP1-AS1_70077301-70077381	-0.286	0.0226274169979695	2		chr2:70077301-70077381	-	0
LINC00299	LINC00299_8324542-8324684	-0.718	0.301227488785469	2		chr2:8324542-8324684	-	0
TMEM161B	TMEM161B_88221301-88221471	-0.366333333333333	0.154316125750573	6		chr5:88221301-88221471	-	0
MTHFSD	MTHFSD_86548035-86548111	-0.53725	0.335715529379662	4		chr16:86548035-86548111	-	1
AGAP3	AGAP3_151118210-151118344	-1	0	3		chr7:151118210-151118344	+	1
CRAT	CRAT_129108763-129108903	-0.4148	0.0486384621467414	5		chr9:129108763-129108903	-	0
LCMT1	LCMT1_25125964-25126126	-0.35	0.152302330907967	3		chr16:25125964-25126126	+	0
HNF4G	HNF4G_75485785-75485816	-0.394	0.0820243866176395	2		chr8:75485785-75485816	+	0
RNF138	RNF138_32111754-32111919	-0.5756	0.064701622854454	5		chr18:32111754-32111919	+	0
SLC25A48	SLC25A48_135871461-135871718	-0.4045	0.0728319984622144	2		chr5:135871461-135871718	+	0
USP45	USP45_99468100-99468170	-0.343111111111111	0.0814561913614374	9		chr6:99468100-99468170	-	0
C19orf54	C19orf54_40742073-40742189	-0.7535	0.113844191771034	2		chr19:40742073-40742189	-	0
UBA2	UBA2_34430093-34430186	-0.3405	0.130814754519511	2		chr19:34430093-34430186	+	0
CTC1	CTC1_8231276-8231469	-0.213	5.7219584981528e-17	17		chr17:8231276-8231469	-	0
ENO3	ENO3_4952025-4952147	-0.2522	0.0355204166642228	5		chr17:4952025-4952147	+	0
NLRC5	NLRC5_57062159-57062173	-0.253	0.0494974746830583	2		chr16:57062159-57062173	+	0
SNRPN	SNRPN_24974642-24974957	-0.238	0	11		chr15:24974642-24974957	+	0
SLC25A17	SLC25A17_40799023-40799083	-0.2155	0.0161761140780679	4		chr22:40799023-40799083	-	0
CDH24	CDH24_23051970-23052083	-0.6735	0.00919238815542513	2		chr14:23051970-23052083	-	0
EP400P1	EP400P1_132103997-132105304	-0.454705882352941	0.0122920945422371	17		chr12:132103997-132105304	+	0
KCTD21	KCTD21_78186681-78186816	-0.421333333333333	0.334688412308125	3		chr11:78186681-78186816	-	0
ATG16L2	ATG16L2_72827188-72827293	-0.2768	0.00460434577328854	5		chr11:72827188-72827293	+	0
ATG13	ATG13_46630045-46630100	-0.2128	0.011144505372604	5		chr11:46630045-46630100	+	0
FBLN5	FBLN5_91939850-91939950	-0.2405	0.0247487373415292	2		chr14:91939850-91939950	-	0
EDRF1-DT	EDRF1-DT_125704187-125704215	-0.274	0.0220680764907139	3		chr10:125704187-125704215	-	0
GFRA1	GFRA1_116211631-116211645	-0.399	0.155722509612451	9		chr10:116211631-116211645	-	0
HIRIP3	HIRIP3_29994648-29994843	-0.2698	0.0291067002595622	5		chr16:29994648-29994843	-	0
RNF150	RNF150_141053666-141053731	-0.7085	0.0898025612106915	2		chr4:141053666-141053731	-	0
MSANTD1	MSANTD1_3253207-3253482	-0.667	1.16441173166909e-16	11		chr4:3253207-3253482	+	0
NPIPA5	NPIPA5_15366653-15366760	-0.951	0.084870489570875	3		chr16:15366653-15366760	-	1
TBXAS1	TBXAS1_139782488-139782564	-0.3445	0.0742462120245875	2		chr7:139782488-139782564	+	0
NBPF12	NBPF12_146968448-146968550	-0.772	0	2		chr1:146968448-146968550	+	0
FLNB	FLNB_58141858-58141896	-0.419	0.164508358450262	3		chr3:58141858-58141896	+	0
FIGNL1	FIGNL1_50447968-50448055	-0.63675	0.0976980893706047	4		chr7:50447968-50448055	-	0
CPNE3	CPNE3_86524877-86524997	-0.326	0.00848528137423858	2		chr8:86524877-86524997	+	0
LRP8	LRP8_53257240-53257464	-0.25275	0.0213756091531134	4		chr1:53257240-53257464	-	0
LRRC63	LRRC63_46261909-46261992	-0.351	0.117379725676967	2		chr13:46261909-46261992	+	0
FRG1	FRG1_189961429-189961550	-0.4735	0.245366053071732	2		chr4:189961429-189961550	+	0
USP32P1	USP32P1_16791827-16792053	-0.629666666666667	0.120498409394758	6		chr17:16791827-16792053	+	0
AKAP8L	AKAP8L_15398630-15398766	-0.219	0.0197989898732233	2		chr19:15398630-15398766	-	0
CBLB	CBLB_105671024-105671046	-0.284	0.105626701169733	7		chr3:105671024-105671046	-	0
MALAT1	MALAT1_65505504-65505662	-0.51975	0.219305532685946	4		chr11:65505504-65505662	+	0
BCS1L	BCS1L_218660307-218660482	-0.67025	0.201357683406089	4		chr2:218660307-218660482	+	0
WDR27	WDR27_169694463-169695065	-0.3526	0.0981773904725523	5		chr6:169694463-169695065	-	0
DNASE1	DNASE1_3655849-3655937	-0.248875	0.0373226759873558	8		chr16:3655849-3655937	+	0
MGAT1	MGAT1_180795656-180795875	-0.382	0.230516810666815	2		chr5:180795656-180795875	-	0
MGAT1	MGAT1_180795838-180795875	-0.37325	0.151169606733629	4		chr5:180795838-180795875	-	0
MCM9	MCM9_118826147-118826292	-0.569	0	7		chr6:118826147-118826292	-	0
MCTP1	MCTP1_94931953-94931991	-0.271	0	4		chr5:94931953-94931991	-	0
ZNF707	ZNF707_143688662-143689301	-0.32925	0.0648041922512219	4		chr8:143688662-143689301	+	0
ELP6	ELP6_47510149-47510254	-0.209	0.00565685424949239	2		chr3:47510149-47510254	-	0
CDPF1	CDPF1_46246673-46246795	-0.388	0.0480832611206852	2		chr22:46246673-46246795	-	0
ZNF226	ZNF226_44165588-44165613	-0.306	0.089707605839497	12		chr19:44165588-44165613	+	0
ZNF558	ZNF558_8830770-8830891	-0.500428571428571	0.114802521956702	7		chr19:8830770-8830891	-	0
TMEM94	TMEM94_75457294-75457477	-0.212	0.00282842712474619	2		chr17:75457294-75457477	+	0
SNAI3-AS1	SNAI3-AS1_88671566-88671693	-0.24325	0.0358457342882897	4		chr16:88671566-88671693	+	0
CPPED1	CPPED1_12704624-12705049	-0.203	2.96719584361087e-17	8		chr16:12704624-12705049	-	0
CKB	CKB_103520502-103520592	-0.535	0	2		chr14:103520502-103520592	-	0
UNC79	UNC79_93604896-93604961	-0.287666666666667	0.0178978583448784	3		chr14:93604896-93604961	+	0
ABCB9	ABCB9_122940807-122940995	-0.246	0	3		chr12:122940807-122940995	-	0
MIR100HG	MIR100HG_122034283-122034411	-0.336714285714286	0.0945175720624024	7		chr11:122034283-122034411	-	0
IFNGR2	IFNGR2_33410836-33410892	-0.475666666666667	0.154027053900714	3		chr21:33410836-33410892	+	0
EDRF1	EDRF1_125731865-125731925	-0.267333333333333	0.0701522154556314	3		chr10:125731865-125731925	+	0
MARCHF11	MARCHF11_16090889-16091081	-0.588	0	4		chr5:16090889-16091081	-	0
BDH1	BDH1_197554562-197554713	-0.616909090909091	0.0541524783282438	11		chr3:197554562-197554713	-	0
SLC38A6	SLC38A6_61048151-61048297	-0.749	0	3		chr14:61048151-61048297	+	0
ACTN4	ACTN4_38727946-38728026	-0.236	0.00282842712474617	2		chr19:38727946-38728026	+	0
DCTN1-AS1	DCTN1-AS1_74391478-74391615	-0.707	0	2		chr2:74391478-74391615	+	0
TBC1D10B	TBC1D10B_30359727-30359841	-0.727	0	2		chr16:30359727-30359841	-	0
TBC1D19	TBC1D19_26614408-26614453	-0.3545	0.111015764646288	2		chr4:26614408-26614453	+	0
ARMC10	ARMC10_103075777-103075881	-0.2916	0.0361358547705738	5		chr7:103075777-103075881	+	0
CAST	CAST_96726794-96726859	-0.3025	0.0319383085894597	10		chr5:96726794-96726859	+	0
ANKDD1A	ANKDD1A_64921921-64922019	-0.7305	0.0544472221513642	2		chr15:64921921-64922019	+	0
ARF4	ARF4_57583898-57584007	-0.3934	0.165315758474502	5		chr3:57583898-57584007	-	0
POU2F1	POU2F1_167241407-167241610	-0.42875	0.184007925553946	4		chr1:167241407-167241610	+	0
ACER3	ACER3_76994156-76994226	-0.241333333333333	0.0605006887013142	3		chr11:76994156-76994226	+	0
NDUFS2	NDUFS2_161213090-161213182	-0.3778	0.0578679531347014	5		chr1:161213090-161213182	+	0
SLC19A3	SLC19A3_227706553-227706743	-0.296	0.111722871427475	2		chr2:227706553-227706743	-	0
ZNF652	ZNF652_49322385-49322508	-0.448	0.0466690475583121	2		chr17:49322385-49322508	-	0
PHYHIP	PHYHIP_22228788-22228909	-0.281	0.0609179776420721	3		chr8:22228788-22228909	-	0
KIF23	KIF23_69440768-69441079	-0.72	0.113137084989848	2		chr15:69440768-69441079	+	0
NDST1	NDST1_150508147-150508226	-0.32175	0.0852540321627077	4		chr5:150508147-150508226	+	0
AACSP1	AACSP1_178768470-178768664	-0.3624	0.0427820055630869	5		chr5:178768470-178768664	-	0
GARS-DT	GARS-DT_30521764-30521852	-0.3478	0.156621199075987	5		chr7:30521764-30521852	-	0
TIMM23B-AGAP6	TIMM23B-AGAP6_49976084-49976185	-0.539666666666667	0.166025098504212	3		chr10:49976084-49976185	+	0
CAMK2B	CAMK2B_44226516-44226644	-0.348	0	2		chr7:44226516-44226644	-	0
LINC-PINT	LINC-PINT_131002197-131002320	-0.916666666666667	0.144337567297406	3		chr7:131002197-131002320	-	0
AC068620.3	AC068620.3_56414233-56414316	-0.5705	0.179154362811196	8		chr4:56414233-56414316	+	0
DNAJC4	DNAJC4_64232510-64232614	-0.697166666666667	0.141887866523768	6		chr11:64232510-64232614	+	0
AC139491.3	AC139491.3_176040307-176040466	-1	0	2		chr5:176040307-176040466	+	1
SLC25A48	SLC25A48_135879968-135880097	-0.5022	0.124027013186644	5		chr5:135879968-135880097	+	0
RNF213	RNF213_80278764-80278910	-0.255125	0.0809293121892715	8		chr17:80278764-80278910	+	0
RHBDL3	RHBDL3_32288232-32288369	-0.566333333333333	0.0349618840072061	3		chr17:32288232-32288369	+	0
RAPGEFL1	RAPGEFL1_40181299-40181486	-0.616333333333333	0.116646188678985	3		chr17:40181299-40181486	+	0
NAP1L4	NAP1L4_2949227-2949264	-0.261	0.0550545184340032	3		chr11:2949227-2949264	-	0
ZNF616	ZNF616_52122408-52122457	-0.441333333333333	0.140436225146268	3		chr19:52122408-52122457	-	0
TRIP12	TRIP12_229860406-229860531	-0.343	0.0834386001800126	2		chr2:229860406-229860531	-	0
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3_140496520-140497278	-0.291	0.0183847763108502	5		chr5:140496520-140497278	+	0
WDR11-AS1	WDR11-AS1_120791728-120791926	-0.468	0.0791959594928933	2		chr10:120791728-120791926	-	0
BRD8	BRD8_138163587-138163643	-0.304	0.0737360156233031	3		chr5:138163587-138163643	-	0
TUBA1C	TUBA1C_49256397-49256511	-0.4875	0.0615182899632297	2		chr12:49256397-49256511	+	0
MAP3K4	MAP3K4_161108951-161109041	-0.339	0.0806101730552665	2		chr6:161108951-161109041	+	0
AC005670.3	AC005670.3_47007840-47007884	-0.6514	0.021466252583998	5		chr17:47007840-47007884	-	0
PRR7	PRR7_177453956-177454040	-0.411	0.0311126983722081	2		chr5:177453956-177454040	+	0
CROCCP2	CROCCP2_16623870-16623997	-0.2946	0.0675781029624242	5		chr1:16623870-16623997	-	0
NR2F1-AS1	NR2F1-AS1_93423155-93423244	-0.457	0.169372370828302	3		chr5:93423155-93423244	-	0
AARS2	AARS2_44307249-44307394	-0.497	6.79869977755259e-17	3		chr6:44307249-44307394	-	0
NDUFAF5	NDUFAF5_13814418-13814515	-0.317666666666667	0.0938527215020072	3		chr20:13814418-13814515	+	0
ALKBH6	ALKBH6_36013514-36013588	-0.433833333333333	0.0949450718398099	6		chr19:36013514-36013588	-	0
CENPX	CENPX_82019510-82019694	-0.299	0.0616711710066651	4		chr17:82019510-82019694	-	0
CACNA1H	CACNA1H_1212511-1212528	-0.6365	0.0784888527117068	2		chr16:1212511-1212528	+	0
SNHG14	SNHG14_25086331-25086464	-0.2322	0.0240769599409892	5		chr15:25086331-25086464	+	0
TPCN1	TPCN1_113245912-113246063	-0.36	0.00707106781186548	2		chr12:113245912-113246063	+	0
NUP50	NUP50_45166309-45166430	-0.487	0.304842582327338	3		chr22:45166309-45166430	+	0
CLEC2D	CLEC2D_9693825-9693948	-0.3374	0.0864083329314945	15		chr12:9693825-9693948	+	0
PKNOX2	PKNOX2_125332616-125332688	-0.3465	0.0530330085889911	2		chr11:125332616-125332688	+	0
MAX	MAX_65077344-65077428	-0.311	0.117379725676967	2		chr14:65077344-65077428	-	0
CYB5R2	CYB5R2_7665827-7665939	-0.3235	0.0855599205235723	2		chr11:7665827-7665939	-	0
IMPDH1	IMPDH1_128393722-128393738	-0.244666666666667	0.0499032397077918	3		chr7:128393722-128393738	-	0
MAGI3	MAGI3_113618532-113618606	-0.2155	0.00353553390593274	2		chr1:113618532-113618606	+	0
STEAP3	STEAP3_119230620-119231034	-0.698142857142857	0.10592674917355	7		chr2:119230620-119231034	+	0
ZNF691	ZNF691_42850659-42850743	-0.305	0.0656251984123985	4		chr1:42850659-42850743	+	0
DNMT3B	DNMT3B_32806209-32806327	-0.3374	0.0986448174006116	5		chr20:32806209-32806327	+	0
PIGF	PIGF_46591803-46591925	-0.485	0.136572325161432	7		chr2:46591803-46591925	-	0
TMEM38B	TMEM38B_105722534-105722621	-0.7302	0.278519658193098	5		chr9:105722534-105722621	+	1
SORBS2	SORBS2_185733998-185734154	-0.2615	0.0162634559672906	2		chr4:185733998-185734154	-	0
ZNF696	ZNF696_143295379-143295470	-0.245	0.0432087954009366	3		chr8:143295379-143295470	+	0
SPINK8	SPINK8_48321025-48321074	-0.727	0.120208152801713	2		chr3:48321025-48321074	-	0
KLHL42	KLHL42_27797247-27797349	-0.3104	0.102512438269705	5		chr12:27797247-27797349	+	0
PDE10A	PDE10A_165576412-165576449	-0.338	0.0127279220613578	2		chr6:165576412-165576449	-	0
SEPTIN7-AS1	SEPTIN7-AS1_35763765-35763909	-0.2885	0.0855511542879463	4		chr7:35763765-35763909	-	0
C11orf80	C11orf80_66788160-66788273	-0.519714285714286	0.0590556638145016	7		chr11:66788160-66788273	+	0
FAM126B	FAM126B_200987365-200987532	-0.5505	0.0742462120245875	2		chr2:200987365-200987532	-	0
ZNF790-AS1	ZNF790-AS1_36801203-36801240	-0.35	5.93439168722175e-17	8		chr19:36801203-36801240	+	0
SSBP4	SSBP4_18431353-18431418	-0.252	0.0707106781186547	2		chr19:18431353-18431418	+	0
RPL18A	RPL18A_17861293-17861307	-0.587	0.0200748598998847	3		chr19:17861293-17861307	+	0
HDHD2	HDHD2_47137235-47137296	-0.415	0	3		chr18:47137235-47137296	-	0
GPRC5B	GPRC5B_19880970-19880993	-0.2575	0.00353553390593274	2		chr16:19880970-19880993	-	0
KNSTRN	KNSTRN_40384457-40384519	-0.4105	0.0417193000900063	2		chr15:40384457-40384519	+	0
SRP14-AS1	SRP14-AS1_40064461-40064601	-0.302	0	4		chr15:40064461-40064601	+	0
NABP2	NABP2_56223584-56223712	-0.512	0.0664680374315355	2		chr12:56223584-56223712	+	0
GRM5	GRM5_88525309-88525404	-0.381	0.233385028287102	8		chr11:88525309-88525404	-	0
BANF1	BANF1_66002844-66003070	-0.308875	0.0971838280197453	8		chr11:66002844-66003070	+	0
DMKN	DMKN_35497647-35497681	-0.3515	0.0898025612106915	2		chr19:35497647-35497681	-	0
DMKN	DMKN_35506126-35506185	-0.4485	0.0459619407771256	2		chr19:35506126-35506185	-	0
TRIM27	TRIM27_28908973-28909088	-0.615	0.121622366364086	2		chr6:28908973-28909088	-	0
RWDD3	RWDD3_95244211-95244698	-0.31925	0.0451908650693288	8		chr1:95244211-95244698	+	0
ABHD18	ABHD18_127965954-127966056	-0.228	0	2		chr4:127965954-127966056	+	0
AL390719.1	AL390719.1_1061020-1061117	-0.42	0.043840620433566	2		chr1:1061020-1061117	+	0
STAM	STAM_17672975-17673078	-0.466	0.308227188936992	5		chr10:17672975-17673078	+	0
BLOC1S6	BLOC1S6_45597880-45597996	-0.2518	0.0454719693877448	5		chr15:45597880-45597996	+	0
PLD1	PLD1_171686685-171686798	-0.572666666666667	0.117585146454247	6		chr3:171686685-171686798	-	0
AC022414.1	AC022414.1_77349419-77349559	-0.315	0.0169705627484772	2		chr5:77349419-77349559	+	0
PSORS1C1	PSORS1C1_31138656-31138779	-0.3215	0.0445477272147525	2		chr6:31138656-31138779	+	0
CTNND1	CTNND1_57789037-57789155	-0.202	0.0014142135623731	2		chr11:57789037-57789155	+	0
ZFX	ZFX_24161715-24161842	-0.6825	0.167584307141212	2		chrX:24161715-24161842	+	1
RPS24	RPS24_78048981-78049225	-0.7586	0.0604052977809066	5		chr10:78048981-78049225	+	0
PLAGL1	PLAGL1_143947985-143948460	-0.5	0	2		chr6:143947985-143948460	-	0
SEC61A2	SEC61A2_12155778-12155931	-0.203	0	2		chr10:12155778-12155931	+	0
DLGAP4	DLGAP4_36465265-36465367	-0.34875	0.0733683628457571	4		chr20:36465265-36465367	+	0
ZNF135	ZNF135_58059969-58060035	-0.621	0.0648588210397527	4		chr19:58059969-58060035	+	0
SLC16A6	SLC16A6_68282997-68283123	-0.29125	0.075627926940604	4		chr17:68282997-68283123	-	0
DDHD1	DDHD1_53051844-53051927	-0.463333333333333	0.0811315803699973	3		chr14:53051844-53051927	-	0
ANKRD10	ANKRD10_110894109-110894202	-0.241	0.0217025344142107	3		chr13:110894109-110894202	-	0
CLEC7A	CLEC7A_10125087-10125173	-0.660666666666667	0.0526295227668527	6		chr12:10125087-10125173	-	0
ADIPOR2	ADIPOR2_1702886-1702982	-0.253	0.0226274169979695	2		chr12:1702886-1702982	+	0
TCIRG1	TCIRG1_68039792-68039962	-0.357	0.205060966544099	2		chr11:68039792-68039962	+	0
PLP1	PLP1_103780803-103780910	-0.4255	0.0558614357137373	2		chrX:103780803-103780910	+	0
HSPBAP1	HSPBAP1_122758772-122758853	-0.27625	0.0577487373599342	4		chr3:122758772-122758853	-	0
PPIEL	PPIEL_39525699-39525848	-0.616	0.0721248916810279	2		chr1:39525699-39525848	-	0
AMN1	AMN1_31719218-31719356	-0.264666666666667	0.0856874164234944	3		chr12:31719218-31719356	-	0
PTPN20	PTPN20_46947841-46947955	-0.57725	0.19895063996594	8		chr10:46947841-46947955	+	0
SLC16A6	SLC16A6_68285545-68285642	-0.232	0	2		chr17:68285545-68285642	-	0
HAPLN3	HAPLN3_88879418-88880610	-0.236333333333333	0.0281401255623827	6		chr15:88879418-88880610	-	0
DPY19L2	DPY19L2_63624040-63624131	-0.548	0	2		chr12:63624040-63624131	-	0
HSD11B1L	HSD11B1L_5684022-5684121	-0.33475	0.103708037985766	8		chr19:5684022-5684121	+	0
PFKFB4	PFKFB4_48548532-48548659	-0.287285714285714	0.0686772992230433	7		chr3:48548532-48548659	-	0
COMMD2	COMMD2_149750257-149750382	-0.441	0.0650538238691623	2		chr3:149750257-149750382	-	0
SNED1	SNED1_241040075-241040188	-0.306	0	6		chr2:241040075-241040188	+	0
RABGEF1	RABGEF1_66768831-66769025	-0.6045	0.0883883476483184	2		chr7:66768831-66769025	+	0
RECK	RECK_36056980-36057013	-0.291	0.0540277706369604	3		chr9:36056980-36057013	+	0
CDC42BPA	CDC42BPA_227010878-227011063	-0.251333333333333	0.0472891812856457	6		chr1:227010878-227011063	-	0
UBXN11	UBXN11_26294205-26294331	-0.215	0	2		chr1:26294205-26294331	-	0
WASHC5	WASHC5_125083835-125084022	-0.316	0	4		chr8:125083835-125084022	-	0
DCUN1D4	DCUN1D4_51887123-51887244	-0.376	0.125395374715338	3		chr4:51887123-51887244	+	0
UNKL	UNKL_1413846-1414055	-0.2382	0.00402492235949961	5		chr16:1413846-1414055	-	0
HMBOX1	HMBOX1_28924640-28924755	-0.39175	0.0635157460792204	4		chr8:28924640-28924755	+	0
PISD	PISD_31632183-31632291	-0.248	0	2		chr22:31632183-31632291	-	0
RBL1	RBL1_37067233-37067297	-0.75425	0.128839370276843	4		chr20:37067233-37067297	-	0
HNRNPUL1	HNRNPUL1_41305832-41305867	-0.204	0	6		chr19:41305832-41305867	+	0
CTDSPL2	CTDSPL2_44518654-44518864	-0.237666666666667	0.0320832251080426	3		chr15:44518654-44518864	+	0
NPAS3	NPAS3_33215537-33215587	-0.231375	0.0211655886489637	8		chr14:33215537-33215587	+	0
CRYL1	CRYL1_20513451-20513681	-0.444	0	2		chr13:20513451-20513681	-	0
YBX3	YBX3_10709908-10710114	-0.226	0.00984885780179611	3		chr12:10709908-10710114	-	0
C10orf143	C10orf143_130104083-130104230	-0.4975	0.23970919882224	2		chr10:130104083-130104230	-	0
SHOC2	SHOC2_110951608-110951792	-0.2434	0.0319968748473972	5		chr10:110951608-110951792	+	0
EXOC6	EXOC6_92999250-92999387	-0.301	0.0622253967444162	2		chr10:92999250-92999387	+	0
MAPK10	MAPK10_86429678-86429805	-0.258	0.00848528137423858	2		chr4:86429678-86429805	-	0
TRA2B	TRA2B_185931577-185931852	-0.259333333333333	0.0220529665426975	3		chr3:185931577-185931852	-	0
FAM193B	FAM193B_177531282-177531521	-0.26375	0.0219298122806983	4		chr5:177531282-177531521	-	0
OCEL1	OCEL1_17228803-17228915	-0.2855	0.00353553390593274	2		chr19:17228803-17228915	+	0
TTC21A	TTC21A_39112458-39112580	-0.8626	0.153276873663316	5		chr3:39112458-39112580	+	1
PPFIBP1	PPFIBP1_27655143-27655235	-0.2852	0.0516594618632444	5		chr12:27655143-27655235	+	0
NBPF15	NBPF15_144442670-144442920	-0.3605	0.104818209977356	8		chr1:144442670-144442920	-	0
EHHADH	EHHADH_185280179-185280324	-0.301	0.00707106781186548	2		chr3:185280179-185280324	-	0
LRRCC1	LRRCC1_85109595-85109800	-0.4	6.79869977755259e-17	3		chr8:85109595-85109800	+	0
NME9	NME9_138324175-138324594	-0.314	0.0901110426085505	4		chr3:138324175-138324594	-	0
REL	REL_60920383-60920478	-0.304	0.0920489000477464	3		chr2:60920383-60920478	+	0
