Splice ID	Case	Sample	Histology	CNS	Type
ZNF195:3361743-3361889_3358993-3360565_3370974-3371070	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ZNF195:3361743-3368855_3358102-3360565_3370974-3371070	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SH3GL3:83490752-83490902_83447530-83447578_83559252-83559321	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
GPR173:53070988-53071110_53049282-53049484_53076524-53076778	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
TEX30:102767273-102767478_102765887-102766580_102768259-102768311	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TFDP1:113637818-113637896_113636533-113636700_113640119-113640684	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
THAP12:76364338-76364432_76360955-76361063_76365851-76365972	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CEP164:117382796-117382942_117381700-117381868_117387202-117387412	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TBCEL:121053630-121053732_121047527-121047667_121055051-121055308	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
BBX:107661828-107661944_107645835-107645909_107710451-107710622	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
LDLRAD4:13643359-13643412_13620867-13621271_13645126-13645205	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PPP1R1A:54582732-54582795_54580943-54581050_54583210-54583248	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
THUMPD2:39757248-39757368_39755888-39755960_39761330-39761418	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
USF2:35269803-35270003_35269445-35269699_35270446-35270517	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZNF664:123988043-123988138_123973122-123974020_124011380-124011441	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZNF664:123988046-123988138_123973885-123974020_124011380-124011441	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PI4KB:151324745-151324917_151315572-151316509_151327270-151327377	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
FAM219B:74906278-74906365_74904663-74905231_74906586-74906730	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PTK2:140686632-140686694_140675429-140675499_140700890-140701022	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RABGAP1L:174957891-174958173_174957456-174957549_174969276-174969387	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
KAT6A:42049576-42049707_42048377-42049302_42051900-42051984	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SORBS1:95351209-95351376_95346405-95346452_95354881-95354967	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SORBS1:95375973-95376056_95367649-95367699_95381684-95381799	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SORBS1:95434622-95434717_95432447-95432576_95437489-95437555	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SNX6:34608030-34608140_34605486-34605717_34609637-34609742	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
KTN1:55601757-55601880_55580253-55580354_55612018-55612571	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
KTN1:55663955-55664041_55661273-55661612_55667240-55667330	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PRC1:90969079-90969120_90966039-90967202_90969446-90969623	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SLC25A23:6452312-6452479_6444150-6444301_6454322-6454405	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SLC25A23:6453981-6454088_6444150-6444301_6454322-6454405	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SHF:45171883-45172002_45167213-45168133_45175218-45175425	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SHF:45171883-45172078_45167833-45168133_45175218-45175326	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MYEF2:48151100-48151171_48149162-48149371_48151472-48151571	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ARPP19:52568848-52568900_52557099-52557222_52569115-52569167	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ARPP19:52568848-52568902_52557099-52557222_52569115-52569154	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
NFYB:104126114-104126244_104123225-104123423_104128423-104128517	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MCRIP2:646472-646608_642119-642249_647416-647544	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
TSR3:1349889-1349952_1349239-1349608_1350057-1350234	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ELN:74047675-74047716_74046658-74046767_74048141-74048201	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CHTF8:69121053-69121170_69118133-69118525_69121435-69121492	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RNASEK:7013319-7013516_7012460-7012761_7013665-7013742	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ELMOD3:85387098-85387225_85377343-85377474_85389750-85389827	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
COPZ2:48027676-48027789_48026166-48026475_48028471-48028510	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
TLK2:62508408-62508553_62481120-62481206_62520772-62520844	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SNHG1:62854888-62854938_62853551-62854551_62855132-62855208	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SNHG1:62854888-62854970_62854518-62854551_62855132-62855216	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MBD1:50274186-50274350_50273563-50273863_50274976-50275045	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MBD1:50274186-50274353_50273563-50273863_50274976-50275045	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
THOC2:123623644-123623709_123623104-123623283_123623786-123623971	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
PHF8:53993601-53993903_53992735-53992839_53995692-53995782	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
OFD1:13763745-13763855_13762343-13762444_13767126-13767284	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
IL10RB:33276596-33276753_33267927-33268517_33279751-33279918	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
N6AMT1:28879870-28879953_28878191-28878333_28882159-28882250	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
OSBPL2:62264629-62264718_62263615-62263691_62272124-62272259	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
XRN2:21326279-21326406_21303330-21303473_21326489-21326601	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZNF160:53091413-53091553_53086261-53086321_53091636-53091720	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SENP6:75713675-75713825_75713512-75713581_75715384-75715877	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
C2:31927955-31928164_31927524-31927798_31933609-31933783	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SHMT1:18335559-18335675_18333165-18333288_18340042-18340255	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TNPO3:129041557-129041717_129017956-129018157_129054650-129055093	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CBLL1:107752545-107752617_107748879-107749047_107753410-107753511	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
RWDD1:116572422-116572478_116571562-116571655_116580294-116580360	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
POGZ:151440928-151441086_151430665-151430841_151442080-151442205	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SNX10:26357007-26357127_26346419-26346466_26360974-26361031	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
STAG1:136518248-136518415_136502627-136502779_136521212-136521417	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ZNF727:64069514-64069609_64068890-64069017_64077275-64085339	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ARHGAP18:129583988-129584112_129580069-129580131_129599215-129599356	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PHF20L1:132799083-132799172_132798771-132798860_132803818-132804032	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
PHF20L1:132799095-132799172_132798771-132798860_132803818-132804032	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
RARS2:87548591-87549542_87545615-87545699_87555407-87555505	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CD46:207770321-207770362_207767012-207767195_207783291-207783330	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CCNT1:48695999-48696162_48695758-48695829_48698137-48698183	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RNF8:37359183-37359342_37353978-37354275_37360445-37360574	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
NUP153:17668975-17669028_17665238-17665385_17669292-17669337	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZNF92:65387902-65388028_65373798-65374000_65398340-65401135	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
HAVCR2:157104666-157104749_157098857-157098901_157106626-157106962	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TMEM241:23371422-23371470_23370215-23370261_23373711-23373763	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TMEM116:111943265-111943369_111938160-111938210_111991757-111991889	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
GOLIM4:168036836-168036994_168032519-168032852_168041391-168041474	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DPY19L4:94734630-94734754_94726330-94726441_94738368-94738459	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
AKIRIN1:39000972-39001106_38998170-38998311_39003346-39003418	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CAMK2G:73853192-73853246_73852253-73852319_73860829-73860854	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
IFT122:129458599-129458677_129451868-129451998_129463559-129463622	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SS18L1:62154281-62154465_62143794-62143889_62158671-62158942	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
HEG1:125014713-125015012_125012622-125013990_125019261-125019412	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CCNI:77058507-77058635_77056248-77056323_77066248-77066405	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
THAP6:75539859-75539959_75521735-75521861_75542408-75542486	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SLC18B1:132790785-132790865_132790176-132790272_132796981-132797121	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DCUN1D4:51908920-51908975_51899269-51899378_51911069-51911174	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CD38:15824881-15824998_15816595-15816640_15834216-15834302	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CD38:15824881-15825016_15816510-15816640_15834216-15834302	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
FBXL5:15641524-15641627_15640787-15640883_15644492-15644708	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SLC8A1:40175261-40175281_40174824-40174842_40177751-40177855	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
NDUFAF7:37242635-37242693_37241577-37241637_37243862-37243973	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
POLR2J3:102568010-102568184_102566996-102567083_102569834-102569924	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ZNF562:9656547-9656653_9641806-9653881_9658008-9658135	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PSME3:42833776-42833939_42833417-42833673_42834343-42834376	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
PUM2:20326261-20326385_20318536-20318645_20327309-20327378	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
GABPB2:151103562-151103675_151097851-151098002_151107036-151107177	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ASAP2:9391062-9391196_9388293-9388546_9393481-9393647	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DAP3:155721517-155721618_155717005-155717128_155725381-155725411	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PEX5L:179898142-179898246_179887672-179887784_179971593-179971665	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
EPM2A:145720901-145721155_145686121-145686296_145735197-145735470	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
KIF21A:39315932-39315970_39311416-39311553_39318072-39318201	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PRUNE1:151018467-151018669_151017811-151017904_151024610-151024795	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZNF34:144777458-144777577_144772223-144774605_144778037-144778164	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
STK39:168065319-168065381_168063499-168063570_168074981-168075011	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
FAM13A:88990973-88991150_88936282-88938241_89020459-89020669	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SNX25:185258848-185259064_185247293-185247378_185264437-185264498	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
FOXN3:89190387-89190449_89180700-89180806_89280949-89281014	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
BRD4:15268154-15268240_15267513-15267551_15268904-15269042	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
BRD4:15268154-15268281_15267415-15267551_15268904-15269042	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
NDST1:150548218-150548388_150545311-150545486_150549677-150549787	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
EYA3:28027789-28027926_28017153-28017239_28035543-28035680	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ZNF611:52707421-52707542_52706653-52706864_52714014-52714141	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
RAB29:205774833-205775086_205772495-205772567_205775272-205775460	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ADAL:43347016-43347096_43345853-43345980_43348906-43349045	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PRDM2:13778418-13782831_13773077-13773188_13816426-13816570	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
LDLRAD3:36036103-36036249_35944061-35944144_36081652-36081778	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
VEGFA:43781956-43782052_43778888-43778918_43784540-43784562	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
VEGFA:43781956-43782087_43778888-43778918_43784540-43784562	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MDM2:68814603-68814689_68813553-68813628_68816811-68816945	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SRSF10:23971573-23971626_23964803-23967723_23971849-23972012	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MARK1:220576646-220576736_220528376-220528873_220579353-220579557	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
AFTPH:64579486-64581273_64572945-64573068_64585421-64585545	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PELI1:64104554-64104597_64100397-64100499_64104700-64104830	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
YAF2:42199136-42199235_42161612-42161765_42237598-42237724	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
RC3H2:122857923-122858093_122855731-122855878_122858668-122859102	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
NASP:45602255-45602365_45591222-45591270_45604935-45604965	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
UBE2F:238032222-238032254_238025341-238025412_238035877-238035922	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MYLK:123647224-123647427_123640286-123640504_123648970-123649064	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
GAPVD1:125335172-125335252_125332509-125332629_125337017-125337095	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
FCGR1A:149783170-149783190_149782693-149782774_149788365-149788617	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
RPRD2:150464527-150464727_150460059-150460317_150470560-150473556	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
BBS1:66511205-66511239_66510633-66511089_66514405-66514498	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
KIAA1191:176350613-176350737_176348249-176348356_176359480-176359567	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CHMP3:86529218-86529397_86510357-86510479_86563303-86563479	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
AGO3:36005719-36005858_36004340-36004475_36008689-36008777	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
FKTN:105623050-105623221_105619905-105620061_105635050-105637062	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ACAD10:111710273-111710365_111709525-111709684_111712497-111712657	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DENND2B:8729950-8731209_8726072-8726209_8750620-8750725	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SLMAP:57864807-57864857_57864547-57864716_57865241-57865292	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TMEM192:165088468-165088602_165085585-165085688_165100627-165100892	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
BRPF1:9744224-9744508_9743577-9743901_9745007-9745155	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PKP4:158533180-158533316_158456951-158457218_158577270-158577383	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ATP13A3:194457094-194457174_194455892-194455962_194459470-194459541	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RBM23:22913724-22913821_22911327-22911403_22918998-22919149	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
RBM23:22913724-22913845_22911327-22911403_22918998-22919149	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CNIH3:224684796-224684843_224680957-224681026_224730461-224730574	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
C12orf4:4517061-4517189_4505305-4505380_4518057-4518255	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
STK38:36499873-36499990_36498362-36498486_36506582-36506644	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RCC2:17425541-17425684_17422704-17422836_17429105-17429199	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RPS6KC1:213071006-213071041_213051232-213051509_213077695-213077816	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RPS6KC1:213176400-213176492_213167857-213167973_213230496-213230544	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ASNS:97868908-97869105_97864258-97864496_97872350-97872467	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SEMA3F:50175096-50175188_50174230-50174350_50176767-50176861	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ITGA7:55700262-55700393_55699869-55699989_55700898-55701154	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
TULP4:158501678-158504178_158498668-158498812_158506577-158511828	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TBC1D25:48544869-48545023_48541284-48541442_48558896-48559024	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RNASEH2B:50912995-50913131_50909779-50910140_50927406-50927478	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
MDFIC:115014463-115014533_114979505-114979781_115015687-115015961	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DDR1:30884538-30884710_30882927-30882983_30888687-30888814	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
BABAM2:27892383-27892448_27890791-27890842_27894532-27894684	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
MBNL1:152455542-152455577_152447619-152447773_152456266-152456361	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TBL1XR1:177064920-177065022_177053772-177053918_177098465-177098493	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SCMH1:41151614-41151684_41142877-41143112_41160874-41160898	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SCMH1:41159725-41159933_41142877-41143112_41160874-41160898	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
BCL6:187726731-187726898_187725498-187725629_187728359-187728544	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
OPA1:193617178-193617285_193615673-193615770_193618868-193618936	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
OPA1:193628509-193628616_193618868-193618936_193631611-193631665	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
GNAS:58889526-58889549_58889222-58889353_58895611-58895684	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
NUSAP1:41375712-41375828_41371526-41371684_41377195-41377288	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DCAF10:37857241-37857351_37854779-37854982_37860047-37860193	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MSRB3:65308529-65308655_65278668-65278865_65326825-65326934	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ASPH:61633683-61633727_61623709-61626280_61637946-61637986	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MFSD14B:94440985-94441099_94438400-94438528_94444963-94445182	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TTC8:88841425-88841514_88841036-88841196_88843805-88843850	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZNF189:101399395-101399530_101399027-101399189_101399925-101400010	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
TMEM245:109090922-109091155_109087172-109087342_109093474-109093591	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PPP1R12B:202445046-202445228_202442446-202442572_202448988-202449097	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
MYO6:75777453-75777570_75749245-75749423_75817500-75817664	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
APAF1:98703371-98703499_98699407-98699569_98706484-98706610	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ACBD5:27235092-27235212_27230230-27231820_27240318-27240474	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZBTB38:141438243-141438365_141403926-141404031_141442388-141442670	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ZBTB38:141438268-141438365_141403926-141404031_141442388-141442713	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CDK1:60788060-60788230_60785663-60785787_60791889-60791969	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZNF33B:42614282-42614358_42594594-42594699_42631928-42632024	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
UEVLD:18534330-18534453_18529608-18532487_18536405-18536469	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
NSD1:177238237-177238507_177235820-177235945_177239755-177239865	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PCLAF:64376743-64376905_64364303-64366075_64380957-64381038	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MPPED2:30535994-30536175_30495295-30495521_30580245-30580494	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
IL13RA1:118746954-118747092_118741016-118741156_118749657-118749778	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DDB2:47234757-47234934_47234572-47234672_47235269-47235412	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
UBA5:132660899-132661048_132660600-132660698_132665822-132665868	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SNX19:130910018-130910137_130907952-130908083_130910269-130910370	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
EED:86270083-86270157_86267894-86268561_86276979-86277138	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CFAP300:102066485-102066651_102058879-102058955_102075872-102076045	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ASCC1:72128082-72128167_72096031-72097450_72133056-72133181	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ASCC1:72212188-72212285_72210731-72210831_72213186-72213331	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
BFAR:14655066-14655210_14644273-14644609_14661891-14662065	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
GUF1:44680441-44680552_44678419-44678787_44680693-44680842	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
HYOU1:119055750-119055843_119055492-119055571_119056069-119056167	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TULP3:2920763-2920922_2909528-2909580_2922261-2922402	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
NCOR1:16151590-16151616_16149450-16149517_16151945-16151998	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
GPR180:94619150-94619330_94612189-94612390_94619467-94619517	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
GALC:87986969-87987056_87986488-87986602_87988143-87988207	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
TMPO:98544442-98544537_98537474-98537572_98544950-98545061	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
NOD1:30437573-30437656_30435997-30436081_30446140-30446224	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SLC35B3:8422470-8422624_8420720-8420828_8427936-8428058	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ALG1:5079064-5079102_5078756-5078878_5079747-5079807	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ALG1:5079064-5079106_5078756-5078878_5079747-5079807	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DONSON:33582165-33582246_33581950-33582055_33584589-33584768	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ABCA3:2326413-2326492_2326009-2326274_2328452-2328757	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PCDH17:57666468-57666526_57631743-57635111_57666660-57666833	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
FARP1:98437766-98437858_98435575-98435706_98438803-98438872	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DNASE1:3655849-3655937_3655372-3655520_3656101-3656185	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
RABGAP1L:174877392-174877605_174811831-174811960_174957456-174957549	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
LAMP1:113310709-113310867_113309642-113309862_113319468-113319656	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
KIAA0586:58543883-58543967_58540070-58540136_58547780-58548023	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
L3MBTL3:130049756-130049830_130049281-130049393_130051248-130051408	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SPATA7:88393393-88393488_88391380-88391455_88396155-88396184	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
